GEOID,NAME,total_pop,pop_65_plus,pct_65_plus,pop_below_poverty,poverty_rate,no_vehicle_hh,pct_no_vehicle
420032904001,Block Group 1; Census Tract 2904; Allegheny County; Pennsylvania,1194,142,11.892797319932999,0.0,0.0,120,17.883755588673623
420032904002,Block Group 2; Census Tract 2904; Allegheny County; Pennsylvania,1580,241,15.253164556962027,0.0,0.0,72,10.419681620839363
420032904003,Block Group 3; Census Tract 2904; Allegheny County; Pennsylvania,537,137,25.512104283054004,0.0,0.0,67,18.662952646239557
420032904004,Block Group 4; Census Tract 2904; Allegheny County; Pennsylvania,646,161,24.922600619195045,0.0,0.0,120,25.210084033613445
420033001001,Block Group 1; Census Tract 3001; Allegheny County; Pennsylvania,1456,251,17.23901098901099,0.0,0.0,112,21.21212121212121
420033001002,Block Group 2; Census Tract 3001; Allegheny County; Pennsylvania,930,40,4.301075268817205,0.0,0.0,125,38.109756097560975
420033001003,Block Group 3; Census Tract 3001; Allegheny County; Pennsylvania,801,28,3.495630461922597,0.0,0.0,129,37.5
420033001004,Block Group 4; Census Tract 3001; Allegheny County; Pennsylvania,523,67,12.810707456978967,0.0,0.0,0,0.0
420033001005,Block Group 5; Census Tract 3001; Allegheny County; Pennsylvania,478,77,16.10878661087866,0.0,0.0,61,21.785714285714285
420033102001,Block Group 1; Census Tract 3102; Allegheny County; Pennsylvania,787,111,14.104193138500634,0.0,0.0,0,0.0
420033102002,Block Group 2; Census Tract 3102; Allegheny County; Pennsylvania,1694,405,23.907910271546633,0.0,0.0,71,8.217592592592593
420033102003,Block Group 3; Census Tract 3102; Allegheny County; Pennsylvania,791,157,19.848293299620735,0.0,0.0,30,8.04289544235925
420033204001,Block Group 1; Census Tract 3204; Allegheny County; Pennsylvania,787,232,29.47903430749682,0.0,0.0,16,4.790419161676647
420033204002,Block Group 2; Census Tract 3204; Allegheny County; Pennsylvania,1059,233,22.001888574126536,0.0,0.0,53,8.745874587458747
420033206001,Block Group 1; Census Tract 3206; Allegheny County; Pennsylvania,1073,47,4.380242311276794,0.0,0.0,29,6.277056277056277
420033206002,Block Group 2; Census Tract 3206; Allegheny County; Pennsylvania,1159,314,27.092320966350304,0.0,0.0,11,1.779935275080906
420033207001,Block Group 1; Census Tract 3207; Allegheny County; Pennsylvania,1462,223,15.253077975376197,0.0,0.0,15,2.4311183144246353
420033207002,Block Group 2; Census Tract 3207; Allegheny County; Pennsylvania,418,55,13.157894736842104,0.0,0.0,43,22.5130890052356
420034011001,Block Group 1; Census Tract 4011; Allegheny County; Pennsylvania,1311,282,21.51029748283753,0.0,0.0,18,2.995008319467554
420034011002,Block Group 2; Census Tract 4011; Allegheny County; Pennsylvania,1348,489,36.275964391691396,0.0,0.0,23,4.204753199268739
420034011003,Block Group 3; Census Tract 4011; Allegheny County; Pennsylvania,751,397,52.86284953395472,0.0,0.0,13,2.9345372460496613
420034011004,Block Group 4; Census Tract 4011; Allegheny County; Pennsylvania,1039,89,8.565928777670837,0.0,0.0,29,5.206463195691203
420034012001,Block Group 1; Census Tract 4012; Allegheny County; Pennsylvania,486,95,19.54732510288066,0.0,0.0,20,5.9171597633136095
420034012002,Block Group 2; Census Tract 4012; Allegheny County; Pennsylvania,1075,182,16.930232558139537,0.0,0.0,172,28.24302134646962
420034012003,Block Group 3; Census Tract 4012; Allegheny County; Pennsylvania,447,52,11.6331096196868,0.0,0.0,47,11.163895486935866
420034012004,Block Group 4; Census Tract 4012; Allegheny County; Pennsylvania,804,80,9.950248756218906,0.0,0.0,23,5.912596401028278
420034013001,Block Group 1; Census Tract 4013; Allegheny County; Pennsylvania,1530,303,19.80392156862745,0.0,0.0,45,7.097791798107256
420034013002,Block Group 2; Census Tract 4013; Allegheny County; Pennsylvania,617,56,9.076175040518638,0.0,0.0,0,0.0
420034013003,Block Group 3; Census Tract 4013; Allegheny County; Pennsylvania,698,181,25.931232091690543,0.0,0.0,0,0.0
420034020001,Block Group 1; Census Tract 4020; Allegheny County; Pennsylvania,463,214,46.220302375809936,0.0,0.0,10,4.329004329004329
420034020002,Block Group 2; Census Tract 4020; Allegheny County; Pennsylvania,670,65,9.701492537313433,0.0,0.0,10,3.3670033670033668
420034020003,Block Group 3; Census Tract 4020; Allegheny County; Pennsylvania,992,230,23.18548387096774,0.0,0.0,105,16.030534351145036
420034020004,Block Group 4; Census Tract 4020; Allegheny County; Pennsylvania,1089,166,15.243342516069788,0.0,0.0,162,26.384364820846905
420034035001,Block Group 1; Census Tract 4035; Allegheny County; Pennsylvania,1295,328,25.328185328185327,0.0,0.0,184,34.137291280148425
420034035002,Block Group 2; Census Tract 4035; Allegheny County; Pennsylvania,667,138,20.689655172413794,0.0,0.0,0,0.0
420034035003,Block Group 3; Census Tract 4035; Allegheny County; Pennsylvania,1048,102,9.732824427480915,0.0,0.0,86,16.380952380952383
420034035004,Block Group 4; Census Tract 4035; Allegheny County; Pennsylvania,733,197,26.875852660300136,0.0,0.0,198,39.130434782608695
420034035005,Block Group 5; Census Tract 4035; Allegheny County; Pennsylvania,585,148,25.299145299145298,0.0,0.0,22,4.435483870967742
420034040001,Block Group 1; Census Tract 4040; Allegheny County; Pennsylvania,1438,207,14.394993045897078,0.0,0.0,42,5.461638491547465
420034050001,Block Group 1; Census Tract 4050; Allegheny County; Pennsylvania,1099,223,20.291173794358507,0.0,0.0,18,3.481624758220503
420034060001,Block Group 1; Census Tract 4060; Allegheny County; Pennsylvania,1853,306,16.51376146788991,0.0,0.0,19,2.493438320209974
420034060002,Block Group 2; Census Tract 4060; Allegheny County; Pennsylvania,436,157,36.00917431192661,0.0,0.0,0,0.0
420034070011,Block Group 1; Census Tract 4070.01; Allegheny County; Pennsylvania,546,111,20.32967032967033,0.0,0.0,39,15.294117647058824
420034070012,Block Group 2; Census Tract 4070.01; Allegheny County; Pennsylvania,1089,165,15.151515151515152,0.0,0.0,0,0.0
420034070013,Block Group 3; Census Tract 4070.01; Allegheny County; Pennsylvania,2237,479,21.412606168976307,0.0,0.0,16,1.7977528089887642
420034070014,Block Group 4; Census Tract 4070.01; Allegheny County; Pennsylvania,1921,911,47.423217074440394,0.0,0.0,16,1.8912529550827424
420034070021,Block Group 1; Census Tract 4070.02; Allegheny County; Pennsylvania,1008,218,21.626984126984127,0.0,0.0,0,0.0
420034070022,Block Group 2; Census Tract 4070.02; Allegheny County; Pennsylvania,1349,299,22.164566345441067,0.0,0.0,16,2.7027027027027026
420034070023,Block Group 3; Census Tract 4070.02; Allegheny County; Pennsylvania,607,228,37.56177924217463,0.0,0.0,16,6.106870229007633
420034070024,Block Group 4; Census Tract 4070.02; Allegheny County; Pennsylvania,3493,778,22.273117663899228,0.0,0.0,14,0.9465855307640297
420034080011,Block Group 1; Census Tract 4080.01; Allegheny County; Pennsylvania,2151,417,19.386331938633194,0.0,0.0,48,7.164179104477612
420034080012,Block Group 2; Census Tract 4080.01; Allegheny County; Pennsylvania,1697,391,23.040659988214497,0.0,0.0,44,5.986394557823129
420034080013,Block Group 3; Census Tract 4080.01; Allegheny County; Pennsylvania,1879,580,30.867482703565724,0.0,0.0,100,12.72264631043257
420034080021,Block Group 1; Census Tract 4080.02; Allegheny County; Pennsylvania,2350,794,33.787234042553195,0.0,0.0,18,1.5384615384615385
420034080022,Block Group 2; Census Tract 4080.02; Allegheny County; Pennsylvania,1367,127,9.290416971470373,0.0,0.0,14,3.32541567695962
420034080023,Block Group 3; Census Tract 4080.02; Allegheny County; Pennsylvania,2412,377,15.630182421227198,0.0,0.0,0,0.0
420034090011,Block Group 1; Census Tract 4090.01; Allegheny County; Pennsylvania,706,228,32.29461756373937,0.0,0.0,35,12.152777777777777
420034090012,Block Group 2; Census Tract 4090.01; Allegheny County; Pennsylvania,2548,228,8.948194662480377,0.0,0.0,0,0.0
420034090013,Block Group 3; Census Tract 4090.01; Allegheny County; Pennsylvania,3692,529,14.32827735644637,0.0,0.0,0,0.0
420034090014,Block Group 4; Census Tract 4090.01; Allegheny County; Pennsylvania,2364,116,4.906937394247039,0.0,0.0,26,2.3636363636363638
420034090021,Block Group 1; Census Tract 4090.02; Allegheny County; Pennsylvania,2190,162,7.397260273972603,0.0,0.0,0,0.0
420034090022,Block Group 2; Census Tract 4090.02; Allegheny County; Pennsylvania,3228,279,8.643122676579926,0.0,0.0,0,0.0
420034100001,Block Group 1; Census Tract 4100; Allegheny County; Pennsylvania,1235,250,20.242914979757085,0.0,0.0,13,2.610441767068273
420034110011,Block Group 1; Census Tract 4110.01; Allegheny County; Pennsylvania,1825,240,13.150684931506849,0.0,0.0,0,0.0
420034110012,Block Group 2; Census Tract 4110.01; Allegheny County; Pennsylvania,2262,177,7.824933687002653,0.0,0.0,0,0.0
420034110021,Block Group 1; Census Tract 4110.02; Allegheny County; Pennsylvania,3145,445,14.149443561208267,0.0,0.0,0,0.0
420034110022,Block Group 2; Census Tract 4110.02; Allegheny County; Pennsylvania,2758,545,19.760696156635245,0.0,0.0,0,0.0
420034120021,Block Group 1; Census Tract 4120.02; Allegheny County; Pennsylvania,2146,217,10.11183597390494,0.0,0.0,6,0.7471980074719801
420034120022,Block Group 2; Census Tract 4120.02; Allegheny County; Pennsylvania,2562,538,20.9992193598751,0.0,0.0,0,0.0
420034120031,Block Group 1; Census Tract 4120.03; Allegheny County; Pennsylvania,2132,229,10.741088180112571,0.0,0.0,0,0.0
420034120032,Block Group 2; Census Tract 4120.03; Allegheny County; Pennsylvania,1868,372,19.914346895074946,0.0,0.0,30,3.8363171355498724
420034120033,Block Group 3; Census Tract 4120.03; Allegheny County; Pennsylvania,2542,326,12.824547600314713,0.0,0.0,32,3.795966785290629
420034120041,Block Group 1; Census Tract 4120.04; Allegheny County; Pennsylvania,1616,180,11.138613861386139,0.0,0.0,111,18.781725888324875
420034120042,Block Group 2; Census Tract 4120.04; Allegheny County; Pennsylvania,2439,444,18.20418204182042,0.0,0.0,52,5.279187817258883
420034131001,Block Group 1; Census Tract 4131; Allegheny County; Pennsylvania,1344,158,11.755952380952381,0.0,0.0,0,0.0
420034131002,Block Group 2; Census Tract 4131; Allegheny County; Pennsylvania,1850,298,16.10810810810811,0.0,0.0,13,1.3903743315508021
420034131003,Block Group 3; Census Tract 4131; Allegheny County; Pennsylvania,1348,428,31.750741839762615,0.0,0.0,82,15.922330097087379
420034131004,Block Group 4; Census Tract 4131; Allegheny County; Pennsylvania,2195,432,19.681093394077447,0.0,0.0,19,2.3227383863080684
420034132011,Block Group 1; Census Tract 4132.01; Allegheny County; Pennsylvania,823,113,13.730255164034022,0.0,0.0,9,2.4930747922437675
420034132012,Block Group 2; Census Tract 4132.01; Allegheny County; Pennsylvania,1324,288,21.75226586102719,0.0,0.0,7,1.4285714285714286
420034132013,Block Group 3; Census Tract 4132.01; Allegheny County; Pennsylvania,1938,400,20.639834881320947,0.0,0.0,0,0.0
420034132021,Block Group 1; Census Tract 4132.02; Allegheny County; Pennsylvania,1065,329,30.892018779342724,0.0,0.0,12,2.3856858846918487
420034132022,Block Group 2; Census Tract 4132.02; Allegheny County; Pennsylvania,1680,440,26.190476190476193,0.0,0.0,31,3.879849812265332
420034133001,Block Group 1; Census Tract 4133; Allegheny County; Pennsylvania,1671,601,35.96648713345302,0.0,0.0,10,1.4925373134328357
420034133002,Block Group 2; Census Tract 4133; Allegheny County; Pennsylvania,2473,519,20.98665588354226,0.0,0.0,59,5.645933014354067
420034133003,Block Group 3; Census Tract 4133; Allegheny County; Pennsylvania,406,149,36.69950738916256,0.0,0.0,7,3.804347826086957
420034134001,Block Group 1; Census Tract 4134; Allegheny County; Pennsylvania,1400,301,21.5,0.0,0.0,15,2.586206896551724
420034134002,Block Group 2; Census Tract 4134; Allegheny County; Pennsylvania,1195,350,29.288702928870293,0.0,0.0,85,15.01766784452297
420034134003,Block Group 3; Census Tract 4134; Allegheny County; Pennsylvania,1847,218,11.80292365998917,0.0,0.0,30,5.059021922428331
420034135001,Block Group 1; Census Tract 4135; Allegheny County; Pennsylvania,809,140,17.3053152039555,0.0,0.0,0,0.0
420034135002,Block Group 2; Census Tract 4135; Allegheny County; Pennsylvania,2119,325,15.337423312883436,0.0,0.0,0,0.0
420034135003,Block Group 3; Census Tract 4135; Allegheny County; Pennsylvania,1219,171,14.027891714520099,0.0,0.0,0,0.0
420034135004,Block Group 4; Census Tract 4135; Allegheny County; Pennsylvania,2732,533,19.509516837481698,0.0,0.0,75,5.053908355795148
420034141011,Block Group 1; Census Tract 4141.01; Allegheny County; Pennsylvania,1794,394,21.962095875139354,0.0,0.0,0,0.0
420034141012,Block Group 2; Census Tract 4141.01; Allegheny County; Pennsylvania,1520,174,11.447368421052632,0.0,0.0,15,2.8089887640449436
420034141013,Block Group 3; Census Tract 4141.01; Allegheny County; Pennsylvania,972,119,12.242798353909464,0.0,0.0,0,0.0
420034141014,Block Group 4; Census Tract 4141.01; Allegheny County; Pennsylvania,1167,176,15.081405312767782,0.0,0.0,0,0.0
420034141021,Block Group 1; Census Tract 4141.02; Allegheny County; Pennsylvania,3316,640,19.300361881785282,0.0,0.0,96,6.956521739130435
420034141022,Block Group 2; Census Tract 4141.02; Allegheny County; Pennsylvania,2403,563,23.429047024552645,0.0,0.0,61,6.180344478216818
420034141023,Block Group 3; Census Tract 4141.02; Allegheny County; Pennsylvania,1234,303,24.55429497568882,0.0,0.0,11,1.864406779661017
420034142001,Block Group 1; Census Tract 4142; Allegheny County; Pennsylvania,976,239,24.487704918032787,0.0,0.0,0,0.0
420034142002,Block Group 2; Census Tract 4142; Allegheny County; Pennsylvania,1675,228,13.611940298507463,0.0,0.0,0,0.0
420034142003,Block Group 3; Census Tract 4142; Allegheny County; Pennsylvania,1899,318,16.74565560821485,0.0,0.0,0,0.0
420034142004,Block Group 4; Census Tract 4142; Allegheny County; Pennsylvania,1426,330,23.14165497896213,0.0,0.0,16,2.5559105431309903
420034150011,Block Group 1; Census Tract 4150.01; Allegheny County; Pennsylvania,1093,241,22.049405306495885,0.0,0.0,0,0.0
420034150012,Block Group 2; Census Tract 4150.01; Allegheny County; Pennsylvania,1452,307,21.143250688705233,0.0,0.0,27,4.492512479201332
420034150013,Block Group 3; Census Tract 4150.01; Allegheny County; Pennsylvania,2180,193,8.853211009174313,0.0,0.0,23,2.9715762273901807
420034150021,Block Group 1; Census Tract 4150.02; Allegheny County; Pennsylvania,1273,374,29.379418695993714,0.0,0.0,9,1.6483516483516485
420034150022,Block Group 2; Census Tract 4150.02; Allegheny County; Pennsylvania,1277,262,20.516836335160534,0.0,0.0,7,1.338432122370937
420034160001,Block Group 1; Census Tract 4160; Allegheny County; Pennsylvania,862,251,29.118329466357306,0.0,0.0,26,5.189620758483033
420034160002,Block Group 2; Census Tract 4160; Allegheny County; Pennsylvania,613,143,23.3278955954323,0.0,0.0,10,3.125
420034171001,Block Group 1; Census Tract 4171; Allegheny County; Pennsylvania,587,143,24.361158432708688,0.0,0.0,34,10.759493670886076
420034171002,Block Group 2; Census Tract 4171; Allegheny County; Pennsylvania,831,99,11.913357400722022,0.0,0.0,16,3.7383177570093453
420034171003,Block Group 3; Census Tract 4171; Allegheny County; Pennsylvania,713,294,41.23422159887798,0.0,0.0,26,7.624633431085044
420034172001,Block Group 1; Census Tract 4172; Allegheny County; Pennsylvania,1242,246,19.806763285024154,0.0,0.0,128,19.27710843373494
420034180001,Block Group 1; Census Tract 4180; Allegheny County; Pennsylvania,1638,460,28.083028083028083,0.0,0.0,27,3.1070195627157653
420034190001,Block Group 1; Census Tract 4190; Allegheny County; Pennsylvania,1235,504,40.80971659919028,0.0,0.0,21,3.6395147313691507
420034190002,Block Group 2; Census Tract 4190; Allegheny County; Pennsylvania,748,111,14.83957219251337,0.0,0.0,44,9.95475113122172
420034190003,Block Group 3; Census Tract 4190; Allegheny County; Pennsylvania,1125,443,39.37777777777778,0.0,0.0,10,1.4347202295552368
420034200001,Block Group 1; Census Tract 4200; Allegheny County; Pennsylvania,1532,460,30.026109660574413,0.0,0.0,271,27.794871794871796
420034211001,Block Group 1; Census Tract 4211; Allegheny County; Pennsylvania,1449,182,12.560386473429952,0.0,0.0,0,0.0
420034211002,Block Group 2; Census Tract 4211; Allegheny County; Pennsylvania,892,150,16.81614349775785,0.0,0.0,51,13.456464379947231
420034211003,Block Group 3; Census Tract 4211; Allegheny County; Pennsylvania,1941,554,28.54198866563627,0.0,0.0,68,6.049822064056939
420034211004,Block Group 4; Census Tract 4211; Allegheny County; Pennsylvania,677,446,65.87887740029542,0.0,0.0,23,8.455882352941178
420034212001,Block Group 1; Census Tract 4212; Allegheny County; Pennsylvania,1771,341,19.25465838509317,0.0,0.0,84,11.170212765957446
420034212002,Block Group 2; Census Tract 4212; Allegheny County; Pennsylvania,850,278,32.70588235294118,0.0,0.0,9,2.132701421800948
420034212003,Block Group 3; Census Tract 4212; Allegheny County; Pennsylvania,585,191,32.64957264957265,0.0,0.0,0,0.0
420034212004,Block Group 4; Census Tract 4212; Allegheny County; Pennsylvania,1041,273,26.22478386167147,0.0,0.0,35,7.575757575757576
420034220001,Block Group 1; Census Tract 4220; Allegheny County; Pennsylvania,1491,253,16.968477531857815,0.0,0.0,11,1.8581081081081081
420034220002,Block Group 2; Census Tract 4220; Allegheny County; Pennsylvania,571,203,35.551663747810856,0.0,0.0,0,0.0
420034220003,Block Group 3; Census Tract 4220; Allegheny County; Pennsylvania,962,107,11.122661122661123,0.0,0.0,0,0.0
420034220004,Block Group 4; Census Tract 4220; Allegheny County; Pennsylvania,2275,497,21.846153846153847,0.0,0.0,23,2.882205513784461
420034230001,Block Group 1; Census Tract 4230; Allegheny County; Pennsylvania,1058,119,11.247637051039698,0.0,0.0,26,6.220095693779904
420034230002,Block Group 2; Census Tract 4230; Allegheny County; Pennsylvania,859,149,17.345750873108265,0.0,0.0,37,8.114035087719298
420034230003,Block Group 3; Census Tract 4230; Allegheny County; Pennsylvania,973,137,14.080164439876668,0.0,0.0,9,1.9027484143763214
420034240001,Block Group 1; Census Tract 4240; Allegheny County; Pennsylvania,984,140,14.227642276422763,0.0,0.0,26,7.365439093484419
420034240002,Block Group 2; Census Tract 4240; Allegheny County; Pennsylvania,821,55,6.699147381242387,0.0,0.0,170,31.894934333958723
420034240003,Block Group 3; Census Tract 4240; Allegheny County; Pennsylvania,635,226,35.59055118110236,0.0,0.0,168,35.44303797468354
420034240004,Block Group 4; Census Tract 4240; Allegheny County; Pennsylvania,749,85,11.348464619492656,0.0,0.0,38,8.189655172413794
420034250001,Block Group 1; Census Tract 4250; Allegheny County; Pennsylvania,842,131,15.558194774346793,0.0,0.0,6,1.7595307917888565
420034250002,Block Group 2; Census Tract 4250; Allegheny County; Pennsylvania,805,174,21.614906832298136,0.0,0.0,46,10.672853828306264
420034250003,Block Group 3; Census Tract 4250; Allegheny County; Pennsylvania,1136,212,18.661971830985916,0.0,0.0,205,29.58152958152958
420034250004,Block Group 4; Census Tract 4250; Allegheny County; Pennsylvania,630,140,22.22222222222222,0.0,0.0,64,20.382165605095544
420034263001,Block Group 1; Census Tract 4263; Allegheny County; Pennsylvania,1289,384,29.79053529868115,0.0,0.0,30,5.0
420034263002,Block Group 2; Census Tract 4263; Allegheny County; Pennsylvania,2212,554,25.04520795660036,0.0,0.0,0,0.0
420034263003,Block Group 3; Census Tract 4263; Allegheny County; Pennsylvania,2748,607,22.088791848617177,0.0,0.0,0,0.0
420034264001,Block Group 1; Census Tract 4264; Allegheny County; Pennsylvania,1112,172,15.467625899280577,0.0,0.0,5,1.0752688172043012
420034264002,Block Group 2; Census Tract 4264; Allegheny County; Pennsylvania,1066,248,23.26454033771107,0.0,0.0,38,6.365159128978225
420034264003,Block Group 3; Census Tract 4264; Allegheny County; Pennsylvania,675,155,22.962962962962962,0.0,0.0,19,5.163043478260869
420034264004,Block Group 4; Census Tract 4264; Allegheny County; Pennsylvania,1350,406,30.074074074074076,0.0,0.0,0,0.0
420034267001,Block Group 1; Census Tract 4267; Allegheny County; Pennsylvania,718,202,28.133704735376046,0.0,0.0,0,0.0
420034267002,Block Group 2; Census Tract 4267; Allegheny County; Pennsylvania,1500,347,23.133333333333333,0.0,0.0,27,3.2886723507917175
420034268001,Block Group 1; Census Tract 4268; Allegheny County; Pennsylvania,1166,375,32.16123499142367,0.0,0.0,25,5.08130081300813
420034268002,Block Group 2; Census Tract 4268; Allegheny County; Pennsylvania,2416,774,32.0364238410596,0.0,0.0,12,1.1976047904191618
420034268003,Block Group 3; Census Tract 4268; Allegheny County; Pennsylvania,1643,308,18.746195982958003,0.0,0.0,0,0.0
420034270001,Block Group 1; Census Tract 4270; Allegheny County; Pennsylvania,1522,199,13.074901445466491,0.0,0.0,82,10.875331564986737
420034270002,Block Group 2; Census Tract 4270; Allegheny County; Pennsylvania,765,127,16.60130718954248,0.0,0.0,90,23.62204724409449
420034270003,Block Group 3; Census Tract 4270; Allegheny County; Pennsylvania,1090,187,17.155963302752294,0.0,0.0,193,22.976190476190474
420034271001,Block Group 1; Census Tract 4271; Allegheny County; Pennsylvania,1820,237,13.021978021978024,0.0,0.0,0,0.0
420034271002,Block Group 2; Census Tract 4271; Allegheny County; Pennsylvania,1727,466,26.983207874927622,0.0,0.0,17,2.3480662983425415
420034271003,Block Group 3; Census Tract 4271; Allegheny County; Pennsylvania,1977,390,19.726858877086496,0.0,0.0,67,7.845433255269321
420034272001,Block Group 1; Census Tract 4272; Allegheny County; Pennsylvania,1138,297,26.098418277680143,0.0,0.0,25,4.111842105263158
420034272002,Block Group 2; Census Tract 4272; Allegheny County; Pennsylvania,727,76,10.453920220082532,0.0,0.0,27,7.012987012987012
420034272003,Block Group 3; Census Tract 4272; Allegheny County; Pennsylvania,1636,502,30.684596577017114,0.0,0.0,37,4.811443433029909
420034272004,Block Group 4; Census Tract 4272; Allegheny County; Pennsylvania,1043,288,27.612655800575265,0.0,0.0,75,10.948905109489052
420034281001,Block Group 1; Census Tract 4281; Allegheny County; Pennsylvania,511,142,27.788649706457925,0.0,0.0,6,2.4691358024691357
420034281002,Block Group 2; Census Tract 4281; Allegheny County; Pennsylvania,689,97,14.078374455732948,0.0,0.0,7,2.023121387283237
420034282001,Block Group 1; Census Tract 4282; Allegheny County; Pennsylvania,427,88,20.60889929742389,0.0,0.0,7,2.904564315352697
420034282002,Block Group 2; Census Tract 4282; Allegheny County; Pennsylvania,1601,354,22.11118051217989,0.0,0.0,51,6.845637583892618
420034291001,Block Group 1; Census Tract 4291; Allegheny County; Pennsylvania,1071,255,23.809523809523807,0.0,0.0,0,0.0
420034291002,Block Group 2; Census Tract 4291; Allegheny County; Pennsylvania,1461,316,21.6290212183436,0.0,0.0,47,7.121212121212121
420034292011,Block Group 1; Census Tract 4292.01; Allegheny County; Pennsylvania,2089,500,23.93489707994256,0.0,0.0,0,0.0
420034292012,Block Group 2; Census Tract 4292.01; Allegheny County; Pennsylvania,2889,729,25.233644859813083,0.0,0.0,66,4.775687409551375
420034292021,Block Group 1; Census Tract 4292.02; Allegheny County; Pennsylvania,1355,268,19.778597785977862,0.0,0.0,0,0.0
420034292022,Block Group 2; Census Tract 4292.02; Allegheny County; Pennsylvania,1302,302,23.195084485407065,0.0,0.0,9,1.3313609467455623
420034292023,Block Group 3; Census Tract 4292.02; Allegheny County; Pennsylvania,1857,528,28.432956381260098,0.0,0.0,0,0.0
420034293001,Block Group 1; Census Tract 4293; Allegheny County; Pennsylvania,1578,569,36.05830164765526,0.0,0.0,108,14.099216710182768
420034293002,Block Group 2; Census Tract 4293; Allegheny County; Pennsylvania,953,398,41.76285414480588,0.0,0.0,14,2.3140495867768593
420034293003,Block Group 3; Census Tract 4293; Allegheny County; Pennsylvania,3165,388,12.259083728278041,0.0,0.0,19,1.8393030009680542
420034293004,Block Group 4; Census Tract 4293; Allegheny County; Pennsylvania,837,69,8.24372759856631,0.0,0.0,0,0.0
420034294001,Block Group 1; Census Tract 4294; Allegheny County; Pennsylvania,794,167,21.03274559193955,0.0,0.0,9,2.18978102189781
420034294002,Block Group 2; Census Tract 4294; Allegheny County; Pennsylvania,1795,404,22.506963788300833,0.0,0.0,18,2.2388059701492535
420034294003,Block Group 3; Census Tract 4294; Allegheny County; Pennsylvania,1201,198,16.48626144879267,0.0,0.0,0,0.0
420034294004,Block Group 4; Census Tract 4294; Allegheny County; Pennsylvania,585,98,16.75213675213675,0.0,0.0,0,0.0
420034295001,Block Group 1; Census Tract 4295; Allegheny County; Pennsylvania,1854,558,30.097087378640776,0.0,0.0,201,20.344129554655872
420034295002,Block Group 2; Census Tract 4295; Allegheny County; Pennsylvania,2099,394,18.770843258694615,0.0,0.0,22,1.800327332242226
420034295003,Block Group 3; Census Tract 4295; Allegheny County; Pennsylvania,475,136,28.631578947368418,0.0,0.0,0,0.0
420034296001,Block Group 1; Census Tract 4296; Allegheny County; Pennsylvania,2408,564,23.421926910299003,0.0,0.0,62,5.381944444444445
420034296002,Block Group 2; Census Tract 4296; Allegheny County; Pennsylvania,1193,87,7.292539815590946,0.0,0.0,0,0.0
420034297001,Block Group 1; Census Tract 4297; Allegheny County; Pennsylvania,1225,380,31.020408163265305,0.0,0.0,27,4.134762633996937
420034297002,Block Group 2; Census Tract 4297; Allegheny County; Pennsylvania,1027,273,26.582278481012654,0.0,0.0,31,6.997742663656885
420034301001,Block Group 1; Census Tract 4301; Allegheny County; Pennsylvania,678,91,13.421828908554573,0.0,0.0,40,14.13427561837456
420034301002,Block Group 2; Census Tract 4301; Allegheny County; Pennsylvania,1374,194,14.119359534206696,0.0,0.0,82,11.11111111111111
420034302001,Block Group 1; Census Tract 4302; Allegheny County; Pennsylvania,843,132,15.658362989323843,0.0,0.0,0,0.0
420034302002,Block Group 2; Census Tract 4302; Allegheny County; Pennsylvania,1522,183,12.02365308804205,0.0,0.0,35,6.161971830985916
420034302003,Block Group 3; Census Tract 4302; Allegheny County; Pennsylvania,1051,112,10.65651760228354,0.0,0.0,18,4.25531914893617
420034302004,Block Group 4; Census Tract 4302; Allegheny County; Pennsylvania,528,103,19.507575757575758,0.0,0.0,0,0.0
420034302005,Block Group 5; Census Tract 4302; Allegheny County; Pennsylvania,664,120,18.072289156626507,0.0,0.0,65,18.624641833810887
420034311001,Block Group 1; Census Tract 4311; Allegheny County; Pennsylvania,1961,389,19.836817950025498,0.0,0.0,154,15.323383084577113
420034311002,Block Group 2; Census Tract 4311; Allegheny County; Pennsylvania,1283,186,14.497272018706159,0.0,0.0,173,19.726339794754846
420034314001,Block Group 1; Census Tract 4314; Allegheny County; Pennsylvania,1848,238,12.878787878787879,0.0,0.0,44,4.545454545454546
420034315001,Block Group 1; Census Tract 4315; Allegheny County; Pennsylvania,461,39,8.459869848156181,0.0,0.0,21,8.786610878661087
420034315002,Block Group 2; Census Tract 4315; Allegheny County; Pennsylvania,1342,132,9.836065573770492,0.0,0.0,54,9.391304347826086
420034315003,Block Group 3; Census Tract 4315; Allegheny County; Pennsylvania,820,242,29.51219512195122,0.0,0.0,188,20.773480662983427
420034315004,Block Group 4; Census Tract 4315; Allegheny County; Pennsylvania,521,75,14.39539347408829,0.0,0.0,0,0.0
420034323001,Block Group 1; Census Tract 4323; Allegheny County; Pennsylvania,1002,190,18.962075848303392,0.0,0.0,30,6.342494714587738
420034323002,Block Group 2; Census Tract 4323; Allegheny County; Pennsylvania,1285,495,38.52140077821012,0.0,0.0,339,33.79860418743769
420034324001,Block Group 1; Census Tract 4324; Allegheny County; Pennsylvania,764,253,33.1151832460733,0.0,0.0,81,15.055762081784389
420034324002,Block Group 2; Census Tract 4324; Allegheny County; Pennsylvania,926,143,15.442764578833692,0.0,0.0,113,19.652173913043477
420034324003,Block Group 3; Census Tract 4324; Allegheny County; Pennsylvania,762,105,13.779527559055119,0.0,0.0,9,2.4193548387096775
